nome,tot,male,female,is_male,is_female
TANJA,71,0,71,False,True
LAURINO,71,71,0,True,False
ANCILLA,71,0,71,False,True
BEATRIX,70,0,70,False,True
GUERRIERO,70,70,0,True,False
ANDREAANTONIO,70,70,0,True,False
TEODORICO,70,70,0,True,False
ANTONIOGAVINO,70,70,0,True,False
DEFENDENTE,70,70,0,True,False
GALILEO,70,70,0,True,False
MICHELEMARIO,70,70,0,True,False
ANTONIOALBERTO,70,70,0,True,False
GIULIANOGIUSEPPE,70,70,0,True,False
UMBERTOANTONIO,70,70,0,True,False
OTTONE,70,70,0,True,False
JONNY,70,70,0,True,False
MATTEOMARIA,70,70,0,True,False
ERICHJOSEF,70,70,0,True,False
SONIAMARIA,70,0,70,False,True
ENZOGIUSEPPE,70,70,0,True,False
LORENZINA,70,0,70,False,True
DANTEANGELO,70,70,0,True,False
FALIERO,70,70,0,True,False
GIOVANNIENRICO,70,70,0,True,False
ELIOS,70,70,0,True,False
LUIGICARMINE,70,70,0,True,False
FLORO,69,69,0,True,False
MARILINDA,69,0,69,False,True
VANDO,69,69,0,True,False
LUIGILIVIO,69,69,0,True,False
LIBERA,69,0,69,False,True
GASPARINO,69,69,0,True,False
MARIAALBA,69,0,69,False,True
ROCCOMARIO,69,69,0,True,False
ILVA,69,0,69,False,True
CORIOLANO,69,69,0,True,False
GIOVANNICLAUDIO,69,69,0,True,False
ORETTA,69,0,69,False,True
GIOVANNIFILIPPO,69,69,0,True,False
GIUSEPPECARMINE,69,69,0,True,False
RENATOGIUSEPPE,69,69,0,True,False
ORSOLINA,69,0,69,False,True
PHILIPP,69,69,0,True,False
CLORINDA,69,0,69,False,True
MAURIZIOLUIGI,68,68,0,True,False
ANTONIOMARCO,68,68,0,True,False
MARITA,68,0,68,False,True
EMILIOGIOVANNI,68,68,0,True,False
VALDEMARO,68,68,0,True,False
M,68,0,68,False,True
MARIETTA,68,0,68,False,True
LEVINO,68,68,0,True,False
GIUSEPPEOTTAVIO,68,68,0,True,False
VENCESLAO,68,68,0,True,False
ARIELLA,68,0,68,False,True
LUISANNA,68,0,68,False,True
ANTONIOALDO,68,68,0,True,False
LUCINA,68,0,68,False,True
GINEVRA,68,0,68,False,True
CONCETTAMARIA,68,0,68,False,True
AVE,68,0,68,False,True
EGEO,68,68,0,True,False
NICOLASALVATORE,68,68,0,True,False
GIONNI,67,67,0,True,False
WALBURGA,67,0,67,False,True
ARTUR,67,67,0,True,False
FERRERO,67,67,0,True,False
EMANUELEANTONIO,67,67,0,True,False
ERMENEGILDA,67,0,67,False,True
DOMENICOALFONSO,67,67,0,True,False
ENRICOANTONIO,67,67,0,True,False
PIERGAETANO,67,67,0,True,False
MATTEOANTONIO,67,67,0,True,False
LEONARDANTONIO,67,67,0,True,False
MAURIZIOGIOVANNI,67,67,0,True,False
BRUNOLUIGI,67,67,0,True,False
GIOVINA,67,0,67,False,True
PIERMARINO,67,67,0,True,False
MARIOALBERTO,67,67,0,True,False
ANGELOCARMELO,67,67,0,True,False
CARL,67,67,0,True,False
GIUSEPPEAMBROGIO,67,67,0,True,False
GIANUARIO,67,67,0,True,False
VITOLEONARDO,67,67,0,True,False
DIAMANTE,67,66,1,True,False
OSVALDA,67,0,67,False,True
LELIA,67,0,67,False,True
DELMO,67,67,0,True,False
PATRICIA,67,0,67,False,True
EVELINO,67,67,0,True,False
GIUSEPPEFELICE,67,67,0,True,False
LUIGIMARCO,67,67,0,True,False
GIANMASSIMO,67,67,0,True,False
RAFFAELEANGELO,67,67,0,True,False
EMILIOGIUSEPPE,67,67,0,True,False
LUIGIDOMENICO,67,67,0,True,False
ANTONIOENRICO,67,67,0,True,False
GIGINO,66,66,0,True,False
PAOLOANDREA,66,66,0,True,False
NUCIO,66,66,0,True,False
ANTONELLAMARIA,66,5,61,False,True
VITTORIOANTONIO,66,66,0,True,False
CASTRENZE,66,66,0,True,False
ALVANO,66,66,0,True,False
GIUSEPPETOMMASO,66,66,0,True,False
GIUSEPPEARMANDO,66,66,0,True,False
ADRIANOGIOVANNI,66,66,0,True,False
FABRIZIOMARIA,66,66,0,True,False
ANGELOFELICE,66,66,0,True,False
CATIUSCIA,66,0,66,False,True
GIOVBATTISTA,66,66,0,True,False
EDI,66,0,66,False,True
GIANNILUIGI,66,66,0,True,False
PIERENRICO,66,66,0,True,False
SYLVIE,66,0,66,False,True
FRANCOMARIA,66,66,0,True,False
ANTONIOMATTEO,66,66,0,True,False
ANTONANGELO,66,66,0,True,False
GIOVANNICARMINE,66,66,0,True,False
MOSE,66,66,0,True,False
ENRICODOMENICO,65,65,0,True,False
PABLO,65,65,0,True,False
PILADE,65,65,0,True,False
ORANTE,65,65,0,True,False
CESAREANTONIO,65,65,0,True,False
VIOLA,65,0,65,False,True
DANIELAMARIA,65,0,65,False,True
GIACOMOMARIA,65,65,0,True,False
GISELA,65,0,65,False,True
ANTONIOGIACOMO,65,65,0,True,False
LUCANTONIO,65,65,0,True,False
ALDOGIOVANNI,65,65,0,True,False
ANGELOBRUNO,65,65,0,True,False
ROSARIOGIUSEPPE,65,65,0,True,False
ANTONIOMASSIMO,65,65,0,True,False
ANGELARITA,65,0,65,False,True
ANGELOANDREA,65,65,0,True,False
ANGELOPASQUALE,65,65,0,True,False
MARCOMARIO,65,65,0,True,False
SALVATORELUIGI,65,65,0,True,False
MICHELEGIOVANNI,65,65,0,True,False
JOHANNJOSEF,65,65,0,True,False
MILVIO,65,65,0,True,False
ZEFFIRINO,65,65,0,True,False
ANNINA,65,0,65,False,True
RENATAMARIA,65,0,65,False,True
VICTOR,64,64,0,True,False
ANNIO,64,64,0,True,False
VIRGILIA,64,0,64,False,True
RENZOMARIO,64,64,0,True,False
PIERANNA,64,0,64,False,True
RICCIOTTI,64,64,0,True,False
NICOLAROCCO,64,64,0,True,False
GIOVANNILUCIANO,64,64,0,True,False
BETTINO,64,64,0,True,False
GIOVANNIGAETANO,64,64,0,True,False
AMICO,64,64,0,True,False
LUCIANOMARIO,64,64,0,True,False
GIOVANNICO,64,64,0,True,False
ANTONIODANIELE,64,64,0,True,False
MIRENO,64,64,0,True,False
MARIANNINA,64,0,64,False,True
ANGELOVITO,64,64,0,True,False
DONATANGELO,64,64,0,True,False
FANNY,64,0,64,False,True
HERMAN,64,64,0,True,False
CLAUDIOVINCENZO,64,64,0,True,False
GIUSEPPERAFFAELE,64,64,0,True,False
ANTONIOROBERTO,64,64,0,True,False
CLAUDINA,64,0,64,False,True
CHANTAL,64,0,64,False,True
FAUSTINA,64,0,64,False,True
ERICO,64,64,0,True,False
TRIFONE,64,64,0,True,False
VITOMARIO,63,63,0,True,False
FRANCESCOENRICO,63,63,0,True,False
VINZENZ,63,63,0,True,False
ANGELOSTEFANO,63,63,0,True,False
ORIELLA,63,0,63,False,True
LUCALUIGI,63,63,0,True,False
ALMIRO,63,63,0,True,False
UGOGIUSEPPE,63,63,0,True,False
CRUCIANO,63,63,0,True,False
BICE,63,0,63,False,True
PASQUALEGIUSEPPE,63,63,0,True,False
GABRIELEANGELO,63,63,0,True,False
WILLER,63,63,0,True,False
ROMEDIO,63,63,0,True,False
ZELINDO,63,63,0,True,False
FRANCECSO,63,63,0,True,False
PIETROGIACOMO,63,63,0,True,False
DAVIDEMARIA,63,58,5,True,False
KETY,63,0,63,False,True
GIOVACCHINO,63,58,5,True,False
ELIOGIUSEPPE,63,63,0,True,False
MAUROPAOLO,62,62,0,True,False
DANIELLA,62,0,62,False,True
LEOPOLD,62,62,0,True,False
CALCEDONIO,62,62,0,True,False
MARUSCA,62,2,60,False,True
TEA,62,0,62,False,True
SENATRO,62,62,0,True,False
ANTONIETTAMARIA,62,0,62,False,True
GIOVANNIGAVINO,62,62,0,True,False
MARZIALE,62,62,0,True,False
GIUSEPPEGERARDO,62,62,0,True,False
VERALDO,62,62,0,True,False
MARCELLOLUCIANO,62,62,0,True,False
EDA,62,0,62,False,True
ROBERTOFRANCESCO,62,62,0,True,False
VINCENZOFRANCO,62,62,0,True,False
BASTIANO,62,62,0,True,False
VALDA,62,0,62,False,True
AVELIO,62,62,0,True,False
CATERINAMARIA,62,0,62,False,True
GIOELE,62,62,0,True,False
VALFRIDO,62,62,0,True,False
SALVATORELEONARDO,62,62,0,True,False
SALVATOREANDREA,62,62,0,True,False
ARMENIO,62,62,0,True,False
NADIR,62,62,0,True,False
LUIGIALESSANDRO,61,61,0,True,False
GUIDOMARIA,61,61,0,True,False
VIKTOR,61,61,0,True,False
COSMA,61,61,0,True,False
AZZURRA,61,0,61,False,True
SALVATOREANTONINO,61,61,0,True,False
MARIATIZIANA,61,0,61,False,True
FLAVIOLUIGI,61,61,0,True,False
GIACOMOBATTISTA,61,61,0,True,False
PUBLIO,61,61,0,True,False
GIOVANNIRENATO,61,61,0,True,False
JOSEFALOIS,61,61,0,True,False
ASSUNTO,61,61,0,True,False
RUDOLFJOSEF,61,61,0,True,False
NILDO,61,61,0,True,False
DONATOROCCO,61,61,0,True,False
MERCEDES,61,0,61,False,True
PIETROMICHELE,61,61,0,True,False
ROBERTOCARLO,61,61,0,True,False
GERARDOMICHELE,61,61,0,True,False
ROSARIOSALVATORE,61,61,0,True,False
VITTORIOGIUSEPPE,61,61,0,True,False
ANTONIOFELICE,61,61,0,True,False
VINCENZOMICHELE,61,61,0,True,False
ALESIO,61,61,0,True,False
ENRICOCARLO,61,61,0,True,False
VALDINO,61,61,0,True,False
ANTONIOLUCIANO,60,60,0,True,False
SILVESTRA,60,0,60,False,True
CROCEFISSO,60,60,0,True,False
ANGELODONATO,60,60,0,True,False
GINOMARCO,60,60,0,True,False
GIULIOGIOVANNI,60,60,0,True,False
RAFFAEL,60,60,0,True,False
FABIOFRANCESCO,60,60,0,True,False
NICOLAGERARDO,60,60,0,True,False
FRANCESCONICOLA,60,60,0,True,False
FLAVIOCLAUDIO,60,60,0,True,False
VITOFRANCESCO,60,60,0,True,False
KAROLINA,60,0,60,False,True
ROCCOVINCENZO,60,60,0,True,False
GEORGIA,60,0,60,False,True
TOLMINO,60,60,0,True,False
MARIAFEDERICA,60,0,60,False,True
PEDRO,60,60,0,True,False
CARLOVITTORIO,60,60,0,True,False
GASPERINO,60,60,0,True,False
CARLOROBERTO,60,60,0,True,False
CARLOAUGUSTO,60,60,0,True,False
FRANCOGINO,60,60,0,True,False
JOSEFJOHANN,60,60,0,True,False
ANTONIOCESARE,60,60,0,True,False
ANDREALUIGI,60,60,0,True,False
MARGARETHE,60,0,60,False,True
COSMA,60,0,60,False,True
FRANCOSALVATORE,60,60,0,True,False
ENRICAMARIA,59,0,59,False,True
MARIOGIACOMO,59,59,0,True,False
FABRIZIOLUIGI,59,59,0,True,False
LUCIAANNA,59,0,59,False,True
NORINA,59,0,59,False,True
ELI,59,59,0,True,False
CARMINEGIUSEPPE,59,59,0,True,False
GIUSEPPEGAETANO,59,59,0,True,False
ROCCANTONIO,59,59,0,True,False
LORENZOANTONIO,59,59,0,True,False
LUCIANOGIUSEPPE,59,59,0,True,False
MARIAGLORIA,59,0,59,False,True
WERTER,59,59,0,True,False
FLORINDA,59,0,59,False,True
MICHELEANDREA,59,59,0,True,False
MARIAEMANUELA,59,0,59,False,True
ASSUNTINA,59,0,59,False,True
FILIPPINA,59,0,59,False,True
GIOVANNIPASQUALE,59,59,0,True,False
MARIACARMINA,59,0,59,False,True
ARTUROGIOVANNI,59,59,0,True,False
EUCLIDE,59,59,0,True,False
VITOMICHELE,59,59,0,True,False
BARTOLOMEOGIUSEPPE,58,58,0,True,False
VENERANDA,58,0,58,False,True
GIANRICO,58,58,0,True,False
SILVIOCARLO,58,58,0,True,False
ISOLINA,58,0,58,False,True
SERGIOPAOLO,58,58,0,True,False
WERTHER,58,58,0,True,False
ALAIN,58,58,0,True,False
EUGENIOGIUSEPPE,58,58,0,True,False
DIEGOMARIA,58,58,0,True,False
DIETMAR,58,58,0,True,False
PAOLONICOLA,58,58,0,True,False
GIUSEPPEFABRIZIO,58,58,0,True,False
ICILIO,58,58,0,True,False
MELINA,58,0,58,False,True
MENNATO,58,58,0,True,False
EMORE,58,58,0,True,False
ELGA,58,0,58,False,True
MARIOLUCIO,58,58,0,True,False
HUBERTJOSEF,58,58,0,True,False
JAMES,58,58,0,True,False
FAUSTOANTONIO,58,58,0,True,False
ANTONINOANGELO,58,58,0,True,False
ROSINO,58,58,0,True,False
DAVIDEGIUSEPPE,58,58,0,True,False
GIORGIOLUIGI,58,58,0,True,False
AMATORE,57,57,0,True,False
PIETROPIO,57,57,0,True,False
PIETROEMILIO,57,57,0,True,False
CARMELOSEBASTIANO,57,57,0,True,False
GIUSEPPEFILIPPO,57,57,0,True,False
CARMINANTONIO,57,57,0,True,False
PIERCLAUDIO,57,57,0,True,False
MENOTTI,57,57,0,True,False
ANNAGIULIA,57,0,57,False,True
RONALDO,57,57,0,True,False
TOMMASINA,57,0,57,False,True
JADER,57,52,5,True,False
VALTERO,57,57,0,True,False
GIOV,57,57,0,True,False
NATALEGIUSEPPE,57,57,0,True,False
TERSILLA,57,0,57,False,True
DILETTO,57,57,0,True,False
MARIALORENZA,57,0,57,False,True
MARIALUCIANA,57,0,57,False,True
BIAGIOANTONIO,57,57,0,True,False
BRENNO,57,57,0,True,False
ANTEO,57,57,0,True,False
ALESSANDROMARIA,57,57,0,True,False
PIERODOMENICO,57,57,0,True,False
REMOGIUSEPPE,57,57,0,True,False
GIUSTINIANO,57,57,0,True,False
GIUSEPPEVITTORIO,57,57,0,True,False
FAUSTOLUIGI,57,57,0,True,False
MARIOCARMINE,56,56,0,True,False
ALFIA,56,0,56,False,True
ELODIA,56,0,56,False,True
SALVATORECARLO,56,56,0,True,False
MARIACATENA,56,0,56,False,True
MARIABAMBINA,56,4,52,False,True
GIUSEPPEMAURIZIO,56,56,0,True,False
MONALDO,56,56,0,True,False
ALDERICO,56,56,0,True,False
LODOVICA,56,0,56,False,True
CLARISSA,56,0,56,False,True
ARNO,56,56,0,True,False
LOUIS,56,56,0,True,False
MARGARETH,56,0,56,False,True
RAFFAELEDOMENICO,56,56,0,True,False
URSULA,56,0,56,False,True
DANIELELUIGI,56,56,0,True,False
RAFFAELEGIUSEPPE,56,56,0,True,False
KATHARINA,56,0,56,False,True
LUIGIGINO,56,56,0,True,False
CARLOMICHELE,56,56,0,True,False
EVELYN,56,0,56,False,True
IRENEMARIA,56,0,56,False,True
BRUNONICOLA,56,56,0,True,False
RENO,56,56,0,True,False
TEOFILO,56,56,0,True,False
ISIO,56,56,0,True,False
MARIARINA,56,0,56,False,True
VALDIMIRO,55,55,0,True,False
COSIMOMARIO,55,55,0,True,False
URBAN,55,55,0,True,False
FEDERIGO,55,55,0,True,False
DINOGIUSEPPE,55,55,0,True,False
VIGIL,55,55,0,True,False
SANTORO,55,55,0,True,False
ANNAGIUSEPPINA,55,0,55,False,True
CONSIGLIA,55,0,55,False,True
ETTORINA,55,0,55,False,True
WALTERGIUSEPPE,55,55,0,True,False
VENERIO,55,55,0,True,False
MASSIMOANTONIO,55,55,0,True,False
ALBERTOANGELO,55,55,0,True,False
PIEROEUGENIO,55,55,0,True,False
MARIACRISTI,55,0,55,False,True
BORTOLOMEO,55,55,0,True,False
GIORGIOFRANCESCO,55,55,0,True,False
NICOLALUIGI,55,55,0,True,False
ALDOPIETRO,55,55,0,True,False
GOTTHARD,55,55,0,True,False
GIUSEPPEPASQUALE,55,55,0,True,False
KARLJOSEF,55,55,0,True,False
OTMAR,55,55,0,True,False
JOSEFANTON,55,55,0,True,False
JURGEN,55,55,0,True,False
GIUSEPPENATALE,55,55,0,True,False
ATANASIO,55,55,0,True,False
PAOLODOMENICO,55,55,0,True,False
KURTJOSEF,55,55,0,True,False
TERESIA,55,0,55,False,True
ANDREJ,55,55,0,True,False
VERUSCA,55,0,55,False,True
MARIOCARMELO,55,55,0,True,False
BRUNOFRANCO,55,55,0,True,False
MIMMA,55,0,55,False,True
NELLY,55,0,55,False,True
FELICETTA,55,0,55,False,True
ANDREAEMILIO,55,55,0,True,False
PIEROFRANCO,55,55,0,True,False
MARIDA,55,0,55,False,True
ANTONIOAGOSTINO,55,55,0,True,False
MARIANELLA,55,0,55,False,True
ULRICO,54,54,0,True,False
PIERFAUSTO,54,54,0,True,False
LIBERTARIO,54,54,0,True,False
PIERFILIPPO,54,54,0,True,False
COSIMOGIUSEPPE,54,54,0,True,False
SIGRID,54,0,54,False,True
GIORGETTO,54,54,0,True,False
VOLMER,54,54,0,True,False
ANTONIOEMILIO,54,54,0,True,False
SERGIOPIETRO,54,54,0,True,False
MARINELLO,54,54,0,True,False
DONATINO,54,54,0,True,False
GIUSEPPEBARTOLOMEO,54,54,0,True,False
MARIAROSALBA,54,0,54,False,True
MARIALINA,54,0,54,False,True
PATRIZIAMARIA,54,0,54,False,True
GIANPIO,54,54,0,True,False
LUIGIROBERTO,54,54,0,True,False
TADDEO,54,54,0,True,False
CARMINA,54,0,54,False,True
FOLCO,54,54,0,True,False
ANTONIOSTEFANO,54,54,0,True,False
RINAMARIA,54,0,54,False,True
GIACOMOPIETRO,54,54,0,True,False
MIRIAN,54,0,54,False,True
VANES,54,54,0,True,False
GUNTER,54,54,0,True,False
GESUMINO,54,54,0,True,False
ANGELOVINCENZO,53,53,0,True,False
DIVA,53,0,53,False,True
ROBERTOPIETRO,53,53,0,True,False
SIMONEGIUSEPPE,53,53,0,True,False
VITTORIOGIOVANNI,53,53,0,True,False
LUCAMARCO,53,53,0,True,False
WALTHER,53,53,0,True,False
GIUSEPPELEONARDO,53,53,0,True,False
FABIOPAOLO,53,53,0,True,False
CLARICE,53,0,53,False,True
THEO,53,53,0,True,False
GIUSEPPEGIORGIO,53,53,0,True,False
ROSALDO,53,53,0,True,False
ROSARIOANTONIO,53,53,0,True,False
VITALIA,53,0,53,False,True
LUIGIELISEO,53,53,0,True,False
ADELFO,53,53,0,True,False
FRANCESCOAN,53,53,0,True,False
NILLO,53,53,0,True,False
LUIGINATALE,53,53,0,True,False
ELENO,53,53,0,True,False
NICHOLAS,53,53,0,True,False
GIOSAFAT,53,53,0,True,False
GIOVANI,53,53,0,True,False
MARIADONATELLA,53,0,53,False,True
TARQUINIO,53,53,0,True,False
FULVIOANGELO,53,53,0,True,False
GIUSEPPEENRICO,53,53,0,True,False
DOMENICOLUIGI,53,53,0,True,False
VALTERLUIGI,53,53,0,True,False
ERMINDO,53,53,0,True,False
ILIANA,53,0,53,False,True
GUGLIELMA,53,0,53,False,True
BRUNERO,53,53,0,True,False
MARIOROBERTO,53,53,0,True,False
GIACOMOFRANCESCO,53,53,0,True,False
DOMENICOENZO,53,53,0,True,False
ADRIANOMARIO,53,53,0,True,False
SIGNORINO,53,53,0,True,False
GIACOMOSALVATORE,53,53,0,True,False
AMANZIO,52,52,0,True,False
FRANCARLO,52,52,0,True,False
GIUSEPPEIGNAZIO,52,52,0,True,False
ANNACATERINA,52,0,52,False,True
PAOLAROSA,52,0,52,False,True
ARGIA,52,0,52,False,True
UMBERTA,52,0,52,False,True
LUISE,52,0,52,False,True
GINESIO,52,52,0,True,False
MASSIMINA,52,0,52,False,True
ANTONIODARIO,52,52,0,True,False
MARIOLIBERATO,52,52,0,True,False
BIAGIA,52,0,52,False,True
GIOVANNANTONIO,52,52,0,True,False
MARIALOREDANA,52,0,52,False,True
GIOVANNIBENEDETTO,52,52,0,True,False
NICOLANTONIO,52,52,0,True,False
GIORGIOCARLO,52,52,0,True,False
FERRANDO,52,52,0,True,False
MARIAFILOMENA,52,0,52,False,True
JOHANNES,52,52,0,True,False
IVOANTONIO,52,52,0,True,False
GIROLAMA,52,0,52,False,True
LIBERIO,52,52,0,True,False
MAURIZIOANTONIO,52,52,0,True,False
LUCIOFRANCO,52,52,0,True,False
ATTILIOLUIGI,52,52,0,True,False
GIANMARTINO,52,52,0,True,False
ROBERTOGIORGIO,52,52,0,True,False
ERNESTOMARIA,52,52,0,True,False
JOSEFINE,52,0,52,False,True
VANDAMARIA,52,0,52,False,True
ROSALINA,52,0,52,False,True
LUCIANOLUIGI,52,52,0,True,False
AZIO,52,52,0,True,False
MARIARAFFAELLA,52,0,52,False,True
NADIAMARIA,51,0,51,False,True
ALBO,51,51,0,True,False
GIANRINO,51,51,0,True,False
SESTINO,51,51,0,True,False
GIOVANNAANGELA,51,0,51,False,True
ERMANNOLUIGI,51,51,0,True,False
DOMENICAMARIA,51,0,51,False,True
ULIANA,51,0,51,False,True
ENRI,51,51,0,True,False
PIERLUIGIMARIA,51,51,0,True,False
GIAMPIERA,51,0,51,False,True
MARIACLOTILDE,51,0,51,False,True
WALTERPIETRO,51,51,0,True,False
JOLANDA,51,0,51,False,True
ANTONIOGAETANO,51,51,0,True,False
FRANK,51,51,0,True,False
MILLO,51,51,0,True,False
GERARD,51,51,0,True,False
EZIOANTONIO,51,51,0,True,False
GIOVANNIAUGUSTO,51,51,0,True,False
PASQUALEMARIO,51,51,0,True,False
PETRONILLA,51,0,51,False,True
GUIDOPIETRO,51,51,0,True,False
SALVATOREMATTEO,51,51,0,True,False
ALBAMARIA,51,0,51,False,True
ALDOMARIO,51,51,0,True,False
ALDOFRANCESCO,51,51,0,True,False
MONICAMARIA,51,0,51,False,True
LEONARDOGIUSEPPE,51,51,0,True,False
NICOLASERGIO,51,51,0,True,False
TOMASINO,51,51,0,True,False
AVELLINO,51,51,0,True,False
LIATERESA,51,0,51,False,True
ALOISKARL,51,51,0,True,False
PIERCESARE,51,51,0,True,False
FRANCESCOPIETRO,51,51,0,True,False
SARO,51,51,0,True,False
FABIOMARIA,51,51,0,True,False
ALBRECHT,51,51,0,True,False
SANTOANTONIO,51,51,0,True,False
FORTUNA,51,1,50,False,True
CLARETTA,51,0,51,False,True
GIUSEPPECESARE,51,51,0,True,False
DOVILIO,51,51,0,True,False
IANA,51,0,51,False,True
ARGANTE,51,51,0,True,False
GIOVANNILINO,51,51,0,True,False
NERELLA,51,0,51,False,True
PAOLOFRANCO,51,51,0,True,False
RAMON,51,51,0,True,False
ODDINO,51,51,0,True,False
CETTINA,51,0,51,False,True
CARMINEDOMENICO,51,51,0,True,False
ANGELONATALE,51,51,0,True,False
GAETANOGIOVANNI,50,50,0,True,False
FABIOANTONIO,50,50,0,True,False
GIUSEPPEEDOARDO,50,50,0,True,False
GIOVANNIGUIDO,50,50,0,True,False
MARIOLORENZO,50,50,0,True,False
FABIOGIOVANNI,50,50,0,True,False
MASSIMOLUIGI,50,50,0,True,False
SAVERIOANTONIO,50,50,0,True,False
IDEO,50,50,0,True,False
ENZOCARLO,50,50,0,True,False
FIRMO,50,50,0,True,False
FRANCESCHINA,50,0,50,False,True
GIOMBATTISTA,50,50,0,True,False
SPIRIDIONE,50,50,0,True,False
ROCCOFRANCO,50,50,0,True,False
EMILIOANGELO,50,50,0,True,False
LORENZOGIULIO,50,50,0,True,False
RUTH,50,0,50,False,True
THERESIA,50,0,50,False,True
SETTIMIA,50,0,50,False,True
TULLIOALBERTO,50,50,0,True,False
ERMELINO,50,50,0,True,False
SIEGLINDE,50,0,50,False,True
ALBERTOANTONIO,50,50,0,True,False
UGOGIOVANNI,50,50,0,True,False
HEDWIG,50,0,50,False,True
GIUSEPPESTEFANO,50,50,0,True,False
GUIDOGIOVANNI,50,50,0,True,False
PRIMALDO,50,50,0,True,False
GIANATTILIO,50,50,0,True,False
GUIDOANTONIO,50,50,0,True,False
GRAZIAANGELA,50,0,50,False,True
EDOARDA,50,0,50,False,True
PIERGINO,50,50,0,True,False
ALFERIO,50,50,0,True,False
FRANCESCOPIO,50,50,0,True,False
PAOLETTA,50,0,50,False,True
TERSILLO,50,50,0,True,False
SALVATORENICOLA,50,50,0,True,False
GERALDO,50,50,0,True,False
FLORENZO,50,50,0,True,False
GERARDOANTONIO,50,50,0,True,False
RAFFAELINO,50,50,0,True,False
ANTONIOPAOLO,50,50,0,True,False
ANTONIOROSARIO,50,50,0,True,False
NORMAN,50,50,0,True,False
ARMANDINO,50,50,0,True,False
HARTWIGFRIEDRICH,50,50,0,True,False
ALOISPETER,50,50,0,True,False
OSTILIO,50,50,0,True,False
THOMASANTON,50,50,0,True,False
ERNAMARIA,50,0,50,False,True
LINAMARIA,50,0,50,False,True
GIANNIBATTISTA,50,50,0,True,False
LUIGICOSIMO,50,50,0,True,False
ADDOLORATO,49,49,0,True,False
GIULIOBENITO,49,49,0,True,False
MYRIAM,49,0,49,False,True
LEONINO,49,49,0,True,False
FALCO,49,49,0,True,False
GIUSEPPEANT,49,49,0,True,False
MARCELLOANTONIO,49,49,0,True,False
FABIOPIETRO,49,49,0,True,False
FABIOMASSIMO,49,49,0,True,False
GIUSEPPECOSIMO,49,49,0,True,False
MAGNO,49,49,0,True,False
UMBERTOCARLO,49,49,0,True,False
LUIGIGIUSEP,49,49,0,True,False
HELMUTJOSEF,49,49,0,True,False
ALVERO,49,49,0,True,False
ENZOMARIO,49,49,0,True,False
LICINIO,49,49,0,True,False
GUELFO,49,49,0,True,False
GIUSEPPEGUIDO,49,49,0,True,False
UMBERTOMARIO,49,49,0,True,False
ESMERALDA,49,0,49,False,True
GIOVANNICOSIMO,49,49,0,True,False
GERARDOMARIO,49,49,0,True,False
GUENDALINA,49,0,49,False,True
ASSUNTINO,49,49,0,True,False
GIOVANNIROCCO,49,49,0,True,False
MIKE,49,49,0,True,False
RENZOGIUSEPPE,49,49,0,True,False
CLAUDIOMARIO,49,49,0,True,False
ELVIA,49,0,49,False,True
GIOVANNIGIULIO,49,49,0,True,False
FRANCOPIETRO,49,49,0,True,False
MARIAREGINA,49,0,49,False,True
OTTAVINO,49,49,0,True,False
RENATOFRANCESCO,49,49,0,True,False
PAOLOGIACOMO,49,49,0,True,False
MAUROMARIA,49,49,0,True,False
DOMIZIA,49,0,49,False,True
ANTONIOALFREDO,49,49,0,True,False
JENNIFER,49,0,49,False,True
JUDITH,49,0,49,False,True
GIANFRANCOMARIA,49,49,0,True,False
GINOGIUSEPPE,49,49,0,True,False
MARIOMARCELLO,49,49,0,True,False
FLAVIOTOMASO,49,49,0,True,False
MARIAESTER,49,0,49,False,True
NORINO,49,49,0,True,False
AFRA,48,0,48,False,True
TONINOABATE,48,48,0,True,False
FRANCOANGELO,48,48,0,True,False
EVERARDO,48,48,0,True,False
GIANGIORGIO,48,48,0,True,False
GIUSEPPEMARCO,48,48,0,True,False
ALFREDOMARIO,48,48,0,True,False
GIANFERMO,48,48,0,True,False
PIERERMINIO,48,48,0,True,False
EDIO,48,48,0,True,False
ALVIANO,48,48,0,True,False
LIETO,48,48,0,True,False
GIANBORTOLO,48,48,0,True,False
EDOARDOANDREA,48,48,0,True,False
GIANLAURO,48,48,0,True,False
MENTORE,48,48,0,True,False
ALOISIA,48,0,48,False,True
MAURIZIOCLAUDIO,48,48,0,True,False
LUCILIO,48,48,0,True,False
PROSPERINO,48,48,0,True,False
GAETANOFRANCESCO,48,48,0,True,False
ANNACLAUDIA,48,0,48,False,True
FAVIO,48,48,0,True,False
SERGIOLUIGI,48,48,0,True,False
ISACCOPRIMO,48,48,0,True,False
DOMENICOMARIA,48,48,0,True,False
FIAMMA,48,0,48,False,True
ANNABRUNA,48,0,48,False,True
LUCIOPAOLO,48,48,0,True,False
PIETROLORENZO,48,48,0,True,False
HERWIN,48,48,0,True,False
HERMANNBERNHARD,48,48,0,True,False
ANSELMA,48,0,48,False,True
PIETROAUGUSTO,48,48,0,True,False
MARCOPAOLO,48,48,0,True,False
CARLOEMANUELE,48,48,0,True,False
NILLA,48,0,48,False,True
MARILINA,48,0,48,False,True
SILVIETTO,48,48,0,True,False
CARLOEDOARDO,48,48,0,True,False
ANDREASJOSEF,48,48,0,True,False
GIANNIANGELO,48,48,0,True,False
ANA,48,0,48,False,True
CLAUDIOLUIGI,48,48,0,True,False
